id,source_url,bathrooms,bedrooms,price,squarefeet,mls_id
"3536","https://www.redfin.com/WA/Seattle/4150-20th-Ave-SW-98106/home/160328","1.00","3","464950","2010","1172308"
"3535","https://www.redfin.com/WA/Seattle/745-N-83rd-St-98103/home/300870","2.00","3","975000","3020","1165105"
"3534","https://www.redfin.com/WA/Seattle/6608-Dayton-Ave-N-98103/home/301296","1.75","3","849000","2680","1173783"
"3533","https://www.redfin.com/WA/Seattle/3616-Palatine-Ave-N-98103/home/302723","2.00","3","869950","1375","1172447"
"3532","https://www.redfin.com/WA/Seattle/3501-29th-Ave-W-98199/home/128253","2.50","3","1049950","3437","1172196"
"3531","https://www.redfin.com/WA/Seattle/2516-SW-104th-St-98146/home/180425","1.50","4","350000","1660","1166693"
"3530","https://www.redfin.com/WA/Seattle/11404-11th-Ave-SW-98146/home/181521","1.75","3","409988","1540","1173187"
"3529","https://www.redfin.com/WA/Seattle/11226-4th-Pl-SW-98146/home/39904719","2.50","4","499900","2030","1172586"
"3528","https://www.redfin.com/WA/Seattle/10407-22nd-Ave-SW-98146/home/180432","1.50","4","499995","2200","1170805"
"3527","https://www.redfin.com/WA/Seattle/3710-13th-Ave-S-98144/home/169745","1.75","3","674950","1600","1172828"
"3526","https://www.redfin.com/WA/Seattle/3935-SW-Southern-St-98136/home/22717230","2.25","4","1200000","3152","1173192"
"3525","https://www.redfin.com/WA/Seattle/6514-High-Point-Dr-SW-98126/home/18661800","2.25","2","449950","1380","1172193"
"3524","https://www.redfin.com/WA/Seattle/11749-Corliss-Ave-N-98133/home/22438740","3.25","5","925000","2740","1168953"
"3523","https://www.redfin.com/WA/Seattle/1749-NE-103rd-St-98125/home/107246","2.50","5","799950","2880","1173246"
"3522","https://www.redfin.com/WA/Seattle/12708-37th-Ave-NE-98125/home/110882","1.50","3","799500","1820","1160667"
"3521","https://www.redfin.com/WA/Seattle/3811-S-Lyon-Ct-98118/home/2075231","2.50","3","549950","1720","1173054"
"3520","https://www.redfin.com/WA/Seattle/3508-S-Dawson-St-98118/home/172528","1.00","2","529950","1990","1173034"
"3519","https://www.redfin.com/WA/Seattle/3457-40th-Ave-SW-98116/home/327823","1.75","5","605000","2520","1171596"
"3518","https://www.redfin.com/WA/Seattle/7807-12th-Ave-NE-98115/home/2066914","2.50","3","669900","1468","1171510"
"3517","https://www.redfin.com/WA/Seattle/307-Newell-St-98109/home/130511","1.75","3","814500","1640","1173221"
"3516","https://www.redfin.com/WA/Seattle/538-S-Trenton-St-98108/home/477467","2.50","3","339999","1650","1172458"
"3515","https://www.redfin.com/WA/Seattle/9111-8th-Ave-S-98108/home/477136","1.00","3","329990","1070","1171025"
"3514","https://www.redfin.com/WA/Seattle/3918-1st-Ave-NE-98105/home/2059751","2.00","2","949950","1396","1173250"
"3513","https://www.redfin.com/WA/Seattle/224-SW-Roxbury-St-98106/home/143094522","1.00","1","325000","530","1173232"
"3512","https://www.redfin.com/WA/Seattle/309-NE-56th-St-98105/home/304304","1.00","2","567000","1060","1172641"
"3511","https://www.redfin.com/WA/Seattle/9010-3rd-Ave-SW-98106/home/476093","1.75","4","550000","2200","1168157"
"3510","https://www.redfin.com/WA/Seattle/717-N-47th-St-98103/unit-B/home/143091746","2.75","3","950000","1745","1171199"
"3509","https://www.redfin.com/WA/Seattle/3740-W-Commodore-Way-98199/home/122978","2.50","4","1498800","3000","1169324"
"3508","https://www.redfin.com/WA/Seattle/2434-36th-Ave-W-98199/home/127436","3.50","4","1525000","3460","1172787"
"3507","https://www.redfin.com/WA/Seattle/3043-21st-Ave-W-98199/unit-C/home/143147913","2.25","3","769950","1371","1172566"
"3506","https://www.redfin.com/WA/Seattle/2714-W-Blaine-St-98199/home/126173","3.25","3","1095000","2210","1171883"
"3505","https://www.redfin.com/WA/Seattle/10617-56th-Ave-S-98178/home/178702","3.00","4","519950","2297","1170669"
"3504","https://www.redfin.com/WA/Seattle/110-NW-137th-St-98177/home/95461","1.50","4","650000","1940","1157192"
"3503","https://www.redfin.com/WA/Seattle/4420-SW-101st-St-98146/home/157066","3.00","5","900000","2960","1172744"
"3502","https://www.redfin.com/WA/Seattle/12727-Evanston-Ave-N-98133/home/97606","3.00","5","685000","2600","1172148"
"3501","https://www.redfin.com/WA/Seattle/3017-SW-Elmgrove-St-98126/home/472658","2.00","2","577000","1630","1171418"
"3500","https://www.redfin.com/WA/Seattle/814-14th-Ave-98122/unit-C/home/143090161","2.25","3","1075000","1820","1170672"
"3499","https://www.redfin.com/WA/Seattle/906-29th-Ave-98122/home/147149","1.75","3","579000","1520","1170734"
"3498","https://www.redfin.com/WA/Seattle/11507-26th-Ave-NE-98125/unit-A/home/18659900","1.50","2","399999","1228","1157559"
"3497","https://www.redfin.com/WA/Seattle/3912-S-Orcas-St-98118/home/172785","1.00","3","425000","950","1171016"
"3496","https://www.redfin.com/WA/Seattle/9106-Beacon-Ave-S-98118/home/480708","3.00","4","549000","1908","1171365"
"3495","https://www.redfin.com/WA/Seattle/8310-31st-Ave-NW-98117/home/165664","1.75","2","630000","1610","1170996"
"3494","https://www.redfin.com/WA/Seattle/9043-2nd-Ave-NW-98117/home/100720","1.00","2","475000","810","1159333"
"3493","https://www.redfin.com/WA/Seattle/3429-49th-Ave-SW-98116/home/331058","1.00","2","550000","880","1167799"
"3492","https://www.redfin.com/WA/Seattle/118-21st-Ave-E-98112/unit-A/home/143091345","1.50","2","619000","1100","1172075"
"3491","https://www.redfin.com/WA/Seattle/2420-Westlake-Ave-N-98109/unit-13/home/103968183","1.75","2","1800000","1500","1169967"
"3490","https://www.redfin.com/WA/Seattle/5922-17th-Ave-S-98108/home/481483","3.50","5","925000","2802","1165114"
"3489","https://www.redfin.com/WA/Seattle/307-NW-47th-St-98107/home/12304002","2.50","3","1100000","2630","1172207"
"3488","https://www.redfin.com/WA/Seattle/4517-2nd-Ave-NE-98105/home/118595","2.50","3","895000","2150","1172512"
"3487","https://www.redfin.com/WA/Seattle/5008-Green-Lake-Way-N-98103/home/305816","2.00","4","949950","2240","1172915"
"3486","https://www.redfin.com/WA/Seattle/1616-N-46th-St-98103/unit-A/home/2065466","3.25","3","875000","1479","1171133"
"3485","https://www.redfin.com/WA/Seattle/924-29th-Ave-S-98144/unit-LOT-Y/home/149107","2.50","3","845000","1700","1166591"
"3484","https://www.redfin.com/WA/Seattle/7136-Fauntleroy-Way-SW-98136/home/154754","2.00","4","600000","1900","1163638"
"3483","https://www.redfin.com/WA/Seattle/2555-NE-105th-Pl-98125/home/111075","2.50","4","775000","1740","1169068"
"3482","https://www.redfin.com/WA/Seattle/12532-26th-Ave-NE-98125/unit-B/home/114481","2.50","3","500000","1500","1170892"
"3481","https://www.redfin.com/WA/Seattle/1816-14th-Ave-98122/unit-B/home/143077089","2.50","3","840000","1225","1172009"
"3480","https://www.redfin.com/WA/Seattle/7941-49th-Ave-S-98118/home/174540","1.00","3","299967","1150","1171393"
"3479","https://www.redfin.com/WA/Seattle/6534-27th-Ave-NW-98117/home/165377","1.50","4","715000","","1169724"
"3478","https://www.redfin.com/WA/Seattle/2840-NW-72nd-St-98117/home/165375","1.00","2","630000","1780","1172623"
"3477","https://www.redfin.com/WA/Seattle/3244-Walnut-Ave-SW-98116/home/327868","2.00","3","719995","1376","1171978"
"3476","https://www.redfin.com/WA/Seattle/2530-NE-82nd-St-98115/home/317741","1.75","2","625000","1300","1170569"
"3475","https://www.redfin.com/WA/Seattle/5903-19th-Ave-S-98108/home/481590","2.00","4","550000","2240","1076756"
"3474","https://www.redfin.com/WA/Seattle/3054-E-Laurelhurst-Dr-NE-98105/home/121924","4.75","5","11800000","7683","1172061"
"3473","https://www.redfin.com/WA/Seattle/3034-22nd-Ave-W-98199/home/123936","1.50","3","699000","2050","1171661"
"3472","https://www.redfin.com/WA/Seattle/826-24th-Ave-S-98144/unit-LOT/home/143751","3.50","3","675000","1730","1171276"
"3471","https://www.redfin.com/WA/Seattle/8721-43rd-Pl-SW-98136/home/157531","1.75","3","799000","3620","1166948"
"3470","https://www.redfin.com/WA/Seattle/8651-34th-Ave-SW-98126/home/473249","1.75","4","469000","2640","1171178"
"3469","https://www.redfin.com/WA/Seattle/13542-Wallingford-Ave-N-98133/home/101687","1.00","2","460000","1220","1170466"
"3468","https://www.redfin.com/WA/Seattle/1816-14th-Ave-98122/unit-C/home/143077114","2.50","3","850000","1225","1172016"
"3467","https://www.redfin.com/WA/Seattle/2578-3rd-Ave-W-98119/home/129801","2.75","3","1025000","2270","1171065"
"3466","https://www.redfin.com/WA/Seattle/3639-S-Lucile-St-98118/home/173788","1.00","2","424950","720","1170504"
"3465","https://www.redfin.com/WA/Seattle/3904-14th-Ave-S-98108/unit-B/home/12448441","1.50","2","350000","730","1163299"
"3464","https://www.redfin.com/WA/Seattle/2938-Fuhrman-Ave-E-98102/home/137685","8.75","11","4995000","5768","1170681"
"3463","https://www.redfin.com/WA/Seattle/2946-Fuhrman-Ave-E-98102/home/138223","1.50","3","4995000","2470","1170667"
"3462","https://www.redfin.com/WA/Seattle/3043-21st-Ave-W-98199/unit-A/home/143147870","2.25","3","739950","1335","1171757"
"3461","https://www.redfin.com/WA/Seattle/5146-S-Leo-St-98178/home/178261","2.50","4","420000","2240","1168057"
"3460","https://www.redfin.com/WA/Seattle/10405-10th-Ave-SW-98146/home/181410","2.00","4","380000","2040","1171321"
"3459","https://www.redfin.com/WA/Seattle/12224-Densmore-Ave-N-98133/home/143078414","1.75","3","849500","2620","1171707"
"3458","https://www.redfin.com/WA/Seattle/8836-36th-Ave-SW-98126/home/469948","2.25","4","642000","2020","1171719"
"3457","https://www.redfin.com/WA/Seattle/8558-Mary-Ave-NW-98117/unit-A/home/103970374","3.25","3","628000","1522","1169059"
"3456","https://www.redfin.com/WA/Seattle/6203-46th-Ave-S-98118/home/492748","1.00","2","345000","1830","1171691"
"3455","https://www.redfin.com/WA/Seattle/3303-NW-73rd-St-98117/home/290591","2.25","3","899000","2350","1171742"
"3454","https://www.redfin.com/WA/Seattle/9847-Rainier-Ave-S-98118/home/177242","1.00","3","559950","1440","1170182"
"3453","https://www.redfin.com/WA/Seattle/3821-NE-89th-St-98115/home/318672","1.00","2","550000","1110","1167404"
"3452","https://www.redfin.com/WA/Seattle/3830-NE-95th-St-98115/home/112772","1.75","3","609000","1660","1167526"
"3451","https://www.redfin.com/WA/Seattle/139-22nd-Ave-E-98112/home/142283","2.25","2","840509","1546","1171116"
"3450","https://www.redfin.com/WA/Seattle/5318-26th-Ave-S-98108/home/478188","2.50","3","399000","1880","1169387"
"3449","https://www.redfin.com/WA/Seattle/1552-NW-62nd-St-98107/home/143027787","1.25","2","735000","1325","1169876"
"3448","https://www.redfin.com/WA/Seattle/1910-N-40th-St-98103/home/117633","2.00","3","895000","2080","1167792"
"3447","https://www.redfin.com/WA/Seattle/109-N-58th-St-98103/home/299120","1.75","3","700000","1900","1170216"
"3446","https://www.zillow.com/homes/520-N-74th-St.-Seattle-WA_rb/","2.00","4","500000","2000","7"
"3445","https://www.redfin.com/WA/Seattle/1908-28th-Ave-W-98199/home/123491","1.00","2","675000","2010","1169770"
"3444","https://www.redfin.com/WA/Seattle/2345-W-Halladay-St-98199/home/124023","3.75","5","1275000","4705","1166247"
"3443","https://www.redfin.com/WA/Seattle/12009-70th-Ave-S-98178/home/196897","2.25","6","429600","1150","1171546"
"3442","https://www.redfin.com/WA/Seattle/941-Davis-Pl-S-98144/home/143524","1.50","3","654000","1380","1170297"
"3441","https://www.redfin.com/WA/Seattle/2314-S-Judkins-St-98144/home/143074322","2.25","3","765000","1701","1171792"
"3440","https://www.redfin.com/WA/Seattle/3414-24th-Ave-S-98144/home/168432","3.50","5","898950","2220","1163486"
"3439","https://www.redfin.com/WA/Seattle/4107-SW-Kenyon-St-98136/home/469965","1.75","2","489900","800","1170811"
"3438","https://www.redfin.com/WA/Seattle/7822-45th-Ave-SW-98136/home/156281","3.00","4","699000","2790","1170897"
"3437","https://www.redfin.com/WA/Seattle/4322-SW-Concord-St-98136/home/157481","2.75","4","799000","2540","1167191"
"3436","https://www.redfin.com/WA/Seattle/11760-Burke-Ave-N-98133/home/143069238","2.50","2","689950","1642","1162428"
"3435","https://www.redfin.com/WA/Seattle/11762-Burke-Ave-N-98133/home/143068376","2.50","2","689950","1642","1162434"
"3434","https://www.redfin.com/WA/Seattle/830-16th-Ave-98122/home/143336","3.50","3","1099000","1830","1171386"
"3433","https://www.redfin.com/WA/Seattle/4516-NE-107th-St-98125/home/319085","3.50","5","2075000","3915","1163575"
"3432","https://www.redfin.com/WA/Seattle/1949-5th-Ave-W-98119/home/135079","2.00","3","700000","2070","1170600"
"3431","https://www.redfin.com/WA/Seattle/4219-S-Brandon-St-98118/home/173516","3.00","6","400000","3320","1169962"
"3430","https://www.redfin.com/WA/Seattle/9680-51st-Ave-S-98118/home/178632","2.50","5","675000","2591","1171462"
"3429","https://www.redfin.com/WA/Seattle/8040-9th-Ave-NW-98117/home/495393","2.00","3","749999","2370","1171181"
"3428","https://www.redfin.com/WA/Seattle/7315-48th-Ave-NE-98115/home/321895","1.75","2","790000","1560","1169422"
"3427","https://www.redfin.com/WA/Seattle/525-NE-78th-St-98115/home/108865","2.00","4","845000","3560","1170422"
"3426","https://www.redfin.com/WA/Seattle/3042-NW-62nd-St-98107/home/162934","2.00","4","845000","1860","1165809"
"3425","https://www.redfin.com/WA/Seattle/6316-Delridge-Way-SW-98106/home/161463","2.25","4","599000","2220","1170144"
"3424","https://www.redfin.com/WA/Seattle/2051-Minor-Ave-E-98102/unit-8/home/58173","1.00","1","800000","1151","1170790"
"3423","https://www.redfin.com/WA/Seattle/2143-N-Northlake-Way-98103/unit-65/home/7572","1.25","2","599000","900","1168839"
"3422","https://www.redfin.com/WA/Seattle/8417-S-113th-St-98178/home/197251","2.00","4","465000","2190","1170514"
"3421","https://www.redfin.com/WA/Seattle/5134-S-Fountain-St-98178/home/178282","3.50","7","580000","3360","1169997"
"3420","https://www.redfin.com/WA/Seattle/11255-57th-Ave-S-98178/home/178892","2.00","4","399000","2080","1166550"
"3419","https://www.redfin.com/WA/Seattle/1718-NW-Blue-Ridge-Dr-98177/home/288731","2.50","5","1295000","3618","1171266"
"3418","https://www.redfin.com/WA/Burien/846-SW-132nd-St-98146/home/184512","2.50","3","394950","2031","1171319"
"3417","https://www.redfin.com/WA/Seattle/4606-SW-Maple-Way-98136/home/152553","2.50","3","709000","1790","1169181"
"3416","https://www.redfin.com/WA/Seattle/13551-42nd-Ave-NE-98125/home/319052","3.00","4","895000","3390","1171209"
"3415","https://www.redfin.com/WA/Seattle/10317-Roosevelt-Way-NE-98125/home/107568","2.00","3","600000","2020","1165418"
"3414","https://www.redfin.com/WA/Seattle/1110-30th-Ave-98122/home/146614","2.25","4","985000","2461","1170449"
"3413","https://www.redfin.com/WA/Seattle/9843-61st-Ave-S-98118/home/175866","1.00","2","370000","780","1166841"
"3412","https://www.redfin.com/WA/Seattle/7922-48th-Ave-S-98118/home/174964","1.75","3","395000","1360","1165507"
"3411","https://www.redfin.com/WA/Seattle/9215-26th-Ave-NW-98117/home/288985","1.75","4","999999","2680","1154849"
"3410","https://www.redfin.com/WA/Seattle/2436-E-Aloha-St-98112/home/145810","3.00","4","995000","2420","1170853"
"3409","https://www.redfin.com/WA/Seattle/2339-Fairview-Ave-E-98102/unit-O/home/143061348","1.50","3","2250000","1350","1168480"
"3408","https://www.redfin.com/WA/Seattle/6508-Dayton-Ave-N-98103/home/299919","1.00","2","769000","2160","1168792"
"3407","https://www.redfin.com/WA/Seattle/13715-Greenwood-Ave-N-98133/unit-LOT/home/2066517","2.50","3","3","","4"
"3406","https://www.redfin.com/WA/Seattle/3032-12th-Ave-W-98119/home/131533","2.00","4","2","","2"
"3405","https://www.redfin.com/WA/Bothell/23318-3rd-Pl-W-98021/home/2733617","3.00","3","3","","3"
"3404","https://www.redfin.com/WA/Seattle/4625-S-Kenyon-St-98118/home/174360","1.00","3","310000","1200","1166525"
"3403","https://www.redfin.com/WA/Seattle/6970-31st-Ave-SW-98126/unit-82/home/126523780","2.75","3","524990","1540","1146285"
"3402","https://www.redfin.com/WA/Seattle/4037-Woodland-Park-Ave-N-98103/home/2060616","4.00","5","1250000","3750","1170774"
"3401","https://www.redfin.com/WA/Seattle/2826-Fairview-Ave-E-98102/home/69356870","1.50","2","1779000","2454","1170382"
"3400","https://www.redfin.com/WA/Seattle/2828-Fairview-Ave-E-98102/home/69356871","2.50","3","2269000","2909","1170896"
"3399","https://www.redfin.com/WA/Seattle/7745-S-Lakeridge-Dr-98178/home/199776","3.00","4","790000","3220","1164685"
"3398","https://www.redfin.com/WA/Seattle/10306-51st-Ave-S-98178/home/177956","1.00","3","319950","1070","1170189"
"3397","https://www.redfin.com/WA/Seattle/5173-42nd-Ave-S-98118/home/113876968","2.75","3","769900","1837","1119485"
"3396","https://www.redfin.com/WA/Seattle/5179-42nd-Ave-S-98118/home/113817453","2.75","3","749900","1837","1106585"
"3395","https://www.redfin.com/WA/Seattle/715-W-Florentia-Pl-98119/home/131255","2.25","3","950000","2410","1169622"
"3394","https://www.redfin.com/WA/Seattle/9501-8th-Ave-NW-98117/home/101129","1.75","3","525000","1450","1167835"
"3393","https://www.redfin.com/WA/Seattle/7731-14th-Ave-SW-98106/home/475734","3.00","6","699000","4310","1170290"
"3392","https://www.redfin.com/WA/Seattle/5929-20th-Ave-S-98108/home/22683635","3.50","6","798000","2980","1145272"
"3391","https://www.redfin.com/WA/Seattle/1556-NW-62nd-St-98107/home/113746709","1.25","2","715000","1074","1107847"
"3390","https://www.redfin.com/WA/Seattle/6968-31st-Ave-SW-98126/unit-83/home/140515101","2.75","3","528990","1540","1157043"
"3389","https://www.redfin.com/WA/Seattle/10063-8th-Ave-NW-98177/home/97273","1.00","3","515000","1370","1170108"
"3388","https://www.redfin.com/WA/Seattle/8061-S-114th-St-98178/home/198969","1.75","4","450000","1700","1163465"
"3387","https://www.redfin.com/WA/Seattle/3301-York-Rd-S-98144/home/2092554","5.25","8","998000","5432","1166184"
"3386","https://www.redfin.com/WA/Seattle/7603-Latona-Ave-NE-98115/home/307684","1.75","3","789000","1820","1169708"
"3385","https://www.redfin.com/WA/Seattle/6964-31st-Ave-SW-98126/unit-84/home/141133979","2.75","3","532990","1540","1157623"
"3384","https://www.redfin.com/WA/Seattle/1527-NW-96th-St-98117/home/289583","1.50","2","710000","2380","1170010"
"3383","https://www.redfin.com/WA/Seattle/14318-Courtland-Pl-N-98133/home/102803","1.00","3","449950","","1168675"
"3382","https://www.redfin.com/WA/Seattle/1750-23rd-Ave-98122/home/8187504","3.00","3","715000","1321","1169991"
"3381","https://www.redfin.com/WA/Seattle/716-34th-Ave-98122/home/140719","1.00","3","695000","1130","1169736"
"3380","https://www.redfin.com/WA/Seattle/176-25th-Ave-98122/home/145722","1.00","4","750000","2120","1169782"
"3379","https://www.redfin.com/WA/Seattle/9218-17th-Ave-SW-98106/unit-B/home/474855","2.50","3","397000","1480","1170086"
"3378","https://www.redfin.com/WA/Seattle/6962-31st-Ave-SW-98126/unit-85/home/142503271","2.75","3","534990","1540","1161544"
"3377","https://www.redfin.com/WA/Seattle/2207-11th-Ave-E-98102/home/135535","3.00","4","1495000","3367","1170067"
"3376","https://www.redfin.com/WA/Seattle/511-N-46th-St-98103/unit-A/home/8189921","1.50","3","699999","1340","1168901"
"3375","https://www.redfin.com/WA/Seattle/3439-34th-Ave-W-98199/home/128048","1.75","3","850000","2210","1154960"
"3374","https://www.redfin.com/WA/Seattle/815-SW-106th-St-98146/home/181561","1.50","5","439950","2370","1164776"
"3373","https://www.redfin.com/WA/Seattle/705-N-104th-St-98133/home/98859","1.00","2","375000","1160","1169523"
"3372","https://www.redfin.com/WA/Seattle/920-W-Emerson-St-98119/home/129939","1.75","3","652000","1290","1170026"
"3371","https://www.redfin.com/WA/Seattle/9745-62nd-Ave-S-98118/home/176147","2.75","4","775500","3390","1169411"
"3370","https://www.redfin.com/WA/Seattle/3228-S-Chicago-St-98118/home/481895","1.75","4","489900","1500","1169576"
"3369","https://www.redfin.com/WA/Seattle/8540-13th-Ave-NW-98117/home/99996","3.75","5","999800","3840","1169932"
"3368","https://www.redfin.com/WA/Seattle/6814-Oswego-Pl-NE-98115/unit-B/home/307349","1.50","3","624950","1115","1160586"
"3367","https://www.redfin.com/WA/Seattle/7751-37th-Ave-NE-98115/home/317808","1.00","2","500000","820","1169882"
"3366","https://www.redfin.com/WA/Seattle/6902-31st-Ave-SW-98126/unit-24/home/142968346","2.75","3","559990","1540","1165826"
"3365","https://www.redfin.com/WA/Seattle/3026-NW-61st-St-98107/home/162197","2.75","4","1225000","3115","1169305"
"3364","https://www.redfin.com/WA/Seattle/1560-NW-62nd-St-98107/unit-LOT/home/494211","1.25","2","729950","1074","1137638"
"3363","https://www.redfin.com/WA/Seattle/932-N-89th-St-98103/home/99851","2.00","4","625000","1880","1169994"
"3362","https://www.redfin.com/WA/Seattle/3146-Portage-Bay-Pl-E-98102/unit-J/home/27719","2.50","3","1998000","1580","1169337"
"3361","https://www.redfin.com/WA/Seattle/12558-12th-Ave-NW-98177/home/291592","2.00","4","795000","2690","1168940"
"3360","https://www.redfin.com/WA/Seattle/3960-SW-Austin-St-98136/home/469075","3.00","4","699000","2540","1169285"
"3359","https://www.redfin.com/WA/Seattle/1806-E-Fir-St-98122/unit-LOT-D/home/18658778","1.50","2","550000","1050","1160262"
"3358","https://www.redfin.com/WA/Seattle/3227-48th-Ave-SW-98116/home/331691","1.00","3","539000","1548","1169781"
"3357","https://www.redfin.com/WA/Seattle/1518-NE-68th-St-98115/home/309884","3.25","3","899950","2300","1163436"
"3356","https://www.redfin.com/WA/Seattle/4841-Delridge-Way-SW-98106/unit-C/home/8189999","1.50","2","379950","1110","1168888"
"3355","https://www.redfin.com/WA/Seattle/4526-Delridge-Way-SW-98106/home/160425","1.25","3","625000","1620","1169687"
"3354","https://www.redfin.com/WA/Seattle/2617-Boylston-Ave-E-98102/unit-A/home/44657262","2.25","3","838000","1689","1164545"
"3353","https://www.redfin.com/WA/Seattle/3520-Burke-Ave-N-98103/home/119671","3.25","4","1450000","2960","1168041"
"3352","https://www.redfin.com/WA/Seattle/3043-21st-Ave-W-98199/unit-B/home/143025745","2.25","3","709950","1371","1168749"
"3351","https://www.redfin.com/WA/Seattle/2504-42nd-Ave-W-98199/home/125139","2.25","4","1650000","2910","1169515"
"3350","https://www.redfin.com/WA/Seattle/323-15th-Ave-98122/home/142653","0.75","3","650000","1370","1168245"
"3349","https://www.redfin.com/WA/Seattle/4219-S-Brandon-St-98118/home/173516","3.00","6","400000","3320","1167958"
"3348","https://www.redfin.com/WA/Seattle/101-Martin-Luther-King-Junior-Way-E-98112/home/146946","4.25","4","1295950","3018","1164604"
"3347","https://www.redfin.com/WA/Seattle/8833-16th-Ave-SW-98106/home/474431","1.75","5","599000","2200","1169459"
"3346","https://www.redfin.com/WA/Seattle/3808-32nd-Ave-W-98199/home/128531","1.75","3","895000","2700","1167995"
"3345","https://www.redfin.com/WA/Seattle/3016-37th-Ave-W-98199/home/126898","3.75","4","1595000","3940","1160409"
"3344","https://www.redfin.com/WA/Seattle/210-26th-Ave-S-98144/home/142456","1.75","3","737873","1649","1169045"
"3343","https://www.redfin.com/WA/Seattle/214-26th-Ave-S-98144/unit-C/home/130003235","2.75","3","836853","1600","1148752"
"3342","https://www.redfin.com/WA/Seattle/5937-California-Ave-SW-98136/unit-C/home/25674577","1.75","3","499000","1342","1166618"
"3341","https://www.redfin.com/WA/Seattle/10201-1st-Ave-NW-98177/unit-A/home/143022308","2.00","3","565000","1330","1167200"
"3340","https://www.redfin.com/WA/Seattle/2808-Bataan-Pl-SW-98126/home/18661768","3.25","3","559000","1710","1169356"
"3339","https://www.redfin.com/WA/Seattle/6527-38th-Ave-SW-98126/home/469368","1.00","3","499950","1360","1167927"
"3338","https://www.redfin.com/WA/Seattle/949-23rd-Ave-98122/home/112783426","2.25","3","880000","2940","1169006"
"3337","https://www.redfin.com/WA/Seattle/1816-14th-Ave-98122/unit-A/home/143021397","2.50","3","850000","1225","1169342"
"3336","https://www.redfin.com/WA/Seattle/1818-14th-Ave-98122/unit-A/home/143021413","2.50","3","845000","1225","1169347"
"3335","https://www.redfin.com/WA/Seattle/1818-14th-Ave-98122/unit-B/home/143021431","2.50","3","850000","1225","1169353"
"3334","https://www.redfin.com/WA/Seattle/4223-S-Kenny-St-98118/home/172844","1.75","4","565900","2470","1165999"
"3333","https://www.redfin.com/WA/Seattle/7926-44th-Pl-S-98118/home/174889","2.00","3","448000","1540","1168066"
"3332","https://www.redfin.com/WA/Seattle/3536-S-Kenyon-St-98118/home/105510865","2.75","5","849950","2768","1168482"
"3331","https://www.redfin.com/WA/Seattle/910-NW-80th-St-98117/home/495909","1.00","2","499000","1760","1168542"
"3330","https://www.redfin.com/WA/Seattle/8649-21st-Ave-NW-98117/home/289868","1.00","2","750000","1190","1167818"
"3329","https://www.redfin.com/WA/Seattle/7048-Earl-Ave-NW-98117/home/163641","1.00","3","687000","2120","1168795"
"3328","https://www.redfin.com/WA/Seattle/2210-NE-92nd-St-98115/unit-407/home/47739","2.00","2","399950","1191","1168073"
"3327","https://www.redfin.com/WA/Seattle/9502-42nd-Ave-NE-98115/home/113999","4.50","6","1485000","3454","1151867"
"3326","https://www.redfin.com/WA/Seattle/4533-41st-Ave-SW-98116/unit-A/home/18658800","2.50","3","517950","1140","1169214"
"3325","https://www.redfin.com/WA/Seattle/131-22nd-Ave-E-98112/home/144895","1.75","2","714950","1350","1047663"
"3324","https://www.redfin.com/WA/Seattle/8809-3rd-Ave-S-98108/home/477232","2.00","4","399000","2040","1169234"
"3323","https://www.redfin.com/WA/Seattle/9223-8th-Ave-S-98108/home/21884581","3.00","5","510000","2080","1169225"
"3322","https://www.redfin.com/WA/Seattle/5436-21st-Ave-SW-98106/home/161214","2.75","5","469950","2750","1168740"
"3321","https://www.redfin.com/WA/Seattle/938-NW-63rd-St-98107/home/494952","1.00","4","570000","1630","1168403"
"3320","https://www.redfin.com/WA/Seattle/3031-NW-65th-St-98117/home/162324","2.75","4","1550000","3974","1169099"
"3319","https://www.redfin.com/WA/Seattle/1554-NW-62nd-St-98107/home/143022380","1.25","2","715000","1074","1169039"
"3318","https://www.redfin.com/WA/Seattle/831-NW-63rd-St-98107/unit-A/home/494600","2.50","3","685000","1460","1167393"
"3317","https://www.redfin.com/WA/Seattle/5312-8th-Ave-NE-98105/home/312137","1.75","3","649950","1330","1165958"
"3316","https://www.redfin.com/WA/Seattle/2654-39th-Ave-W-98199/home/126712","4.00","4","2750000","5292","1142633"
"3315","https://www.redfin.com/WA/Seattle/3246-23rd-Ave-W-98199/home/123930","3.00","3","850000","2520","1167365"
"3314","https://www.redfin.com/WA/Seattle/11443-71st-Pl-S-98178/home/176012","1.00","2","359900","1620","1162959"
"3313","https://www.redfin.com/WA/Seattle/10826-Rainier-Ave-S-98178/home/177347","2.75","4","1550000","2520","1167285"
"3312","https://www.redfin.com/WA/Seattle/11030-3rd-Ave-NW-98177/home/96660","1.00","3","380000","1580","1167118"
"3311","https://www.redfin.com/WA/Seattle/13305-Corliss-Ave-N-98133/home/102521","1.00","2","339950","760","1167260"
"3310","https://www.redfin.com/WA/Seattle/6530-High-Point-Dr-SW-98126/home/18662067","3.25","3","575000","1710","1168716"
"3309","https://www.redfin.com/WA/Seattle/12333-10th-Pl-NE-98125/unit-A/home/12175048","2.25","3","489950","1504","1168068"
"3308","https://www.redfin.com/WA/Seattle/9270-51st-Ave-S-98118/home/2085617","3.00","8","1075000","4040","1168804"
